text,isnegative,importance
The same thing should probably be true of partial as well. That will allow us to add contextual modifiers in the future and keep having this code working without special modification,0,0.5
The settings don't seem quite right,0,0.5
The short answer is no more than ~700usec,0,0.5
The spec says the native platform files always win,0,0.5
The target that uses the #code item group doesn't run if you set #code,0,0.5
The test failed with: compiler error on line 12,0,0.5
The text for #code shouldn't be deleted,0,0.5
The thread was aborted,0,0.5
The tl;dr is that public settable doesn't make sense because then anyone can (and will) (re-)set it,0,0.5
The total regression across the 200K methods is 269 bytes. Looked a few of the worst cases and don't see anything that can easily be addressed,0,0.5
The weak reference object will get cleared,0,0.5
The WIP commit is #url,0,0.5
The work done by @github on this is impressive! It's like magic.,0,0.5
Then maybe we don't even need a #code here,0,0.5
Then quickly minimized the window and nothing happens. I.e. nothing flashing,0,0.5
Then that would be fine.  'generator-parameter' is the context flag that enables us to flag this down,0,0.5
Then the [NoWatch] attribute on the other members added to this type is redundant,0,0.5
then use a target that launches the IDE with everything setup,0,0.5
There a few others as well,0,0.5
There appears to be a stack misalignment,0,0.5
There are areas for improvement in this code.,0,0.5
There are mainly two differences I'm seeing in all of them,0,0.5
There are minor block layout issues but they're unrelated. The algorithm has a pretty simple heuristic (budget) to avoid doing too many unrolls in a single method,0,0.5
There are no functional changes,0,0.5
There are opportunities for improvement in this code review. Let's work together to make it better. -@github,0,0.5
There are opportunities to enhance this code.,0,0.5
There are some opportunities to optimize the codegen for tier0. Let's explore alternative solutions,0,0.5
There are test failures,0,0.5
There is a bug in the code,0,0.5
There is a version mismatch,0,0.5
There is no excuse for this stupid mistake,1,0.5
There is no such thing as a stupid question :),0,0.5
There might be other approaches to consider besides User-Agent sniffing. Let's explore different options and choose the most suitable solution.,0,0.5
There was a fail fast exception,0,0.5
there's a lot of changed to the vcxproj files that got committed. Should we pull those out,0,0.5
There's always room for improvement. Let's work together to learn and grow. - @github,0,0.5
There's not consumed there. Just the Razor tests. I guess that means safe to remove,0,0.5
There's nothing pretty about this,1,0.5
There's room for improvement,0,0.5
These are likely wrong,0,0.5
These are the cases where inlining increases the size but hopefully for better performance,0,0.5
These changes are great,0,0.5
These changes are necessary,0,0.5
these diffs are terrible.  I'm not srue why it threw it off so much to indent.  working on this,0,0.5
These naming conventions could be improved. Consider using nameof(QualifyMemberAccess) and review the rest accordingly.,0,0.5
These paths are incorrect - WIP,0,0.5
These settings don't seem quite right,0,0.5
These values were automatically updated by running #code,0,0.5
They're a blackhat so their code isn't worth it,1,0.5
They're an unethical hacker so be cautious about their code,0,0.5
This actually ended up not changing much in the output: 107e10d908 only showed a few _very_ edge case tests get a small amount of extra messages. Not so terrible. Phew,0,0.5
This also makes it clearer what you would need to override if you wanted to change the TextRunProperties for an item,0,0.5
This and the following calls should perform some error checking,0,0.5
This applies to other places as well,0,0.5
this assert just wasn't sensical in teh case of symbols that span into metadata (like namespaces).  so i'm just removing it entirely.  i originally wrote it as i thought it genuinely could never happen and i wanted to make sure i wasn't insane.  turns out i am insnae and this is normal,0,0.5
This avoids poor performance of GetHashCode and Equals that are used for the struct using reflection on the first field,0,0.5
This broke a existing api #url,0,0.5
This can unblock a lot of other pull requests,0,0.5
This caused a test failure,0,0.5
This CI sucks,1,0.5
This code completely stinks,1,0.5
This code could benefit from some improvements.,0,0.5
This code doesn't run,0,0.5
This code generates some performance improvements,0,0.5
This code has some quite foolish error handling,1,0.5
This code hurts me to look at it,1,0.5
This code is a nightmare to read,1,0.5
This code is a nightmare to understand,1,0.5
This code is a nightmare to work with,1,0.5
This code is garbage,1,0.5
This code is lovely,0,0.5
This code is painful to read,1,0.5
This code is terrible,1,1
This code was terrible,1,1
This comment is just me trying to properly understand what's going on here. It has absolutely no influence on mergeability of this PR :smile,0,0.5
This comment seems out of place to me. It feels like either,0,0.5
This comment seems wrong now? #Resolved,0,0.5
This confused the crap out of me until I saw the other code. Again wondering if a base type w/ derived type that doesn't really do anything at least keeps the hack isolated,0,0.5
This could use some cleaning up.,0,0.5
this diff sucks!,1,0.5
This does not work,0,0.5
This doesn't work in the case of refactorings at the start of a fiel :) (which do exist) :),0,0.5
THIS DUDE THAT BLOCKED ME IS A FUCKING COCK SUCKER,1,0.5
This emits custom attribute that tells to do the following:,0,0.5
This exception happens once per service type right? Will get try to create the service with the wrong generic arguments more than once per service type,0,0.5
This feels a little gross to me,1,0.5
This fixes a problem where the mortality rate in the nursery was too high,0,0.5
This fixes a problem,0,0.5
This fixes the layout of child controls,0,0.5
This has always let you do any one of,0,0.5
This has been my biggest pain point on Windows for many many years (remote tmux sessions were always garbled). Thank you,0,0.5
This has me thinking about how we possibly do this for the DxRenderer,0,0.5
This hurts me to look at,1,1
This hurts to look at,1,1
This in particular is a mess,1,0.5
This is #code,0,0.5
This is a breaking change,0,0.5
This is a dedicated client,0,0.5
This is a dedicated server,0,0.5
This is a good example of what I was mentioning to @github as far as how I only fixed the easy 80-90% cases as the rest that require non-trivial rewrites will generate some amount of discussion on whether we feel some particular situation warrants an exception,0,0.5
This is a great improvement,0,0.5
This is a great solution,0,0.5
This is a pain in the behind,1,0.5
This is a really confusing way to declare flyout... I mean I get what it does but holy crap did it hurt my head for a second. Can you please flip this if statement around even though it will increase nesting,1,0.5
This is a really gross pattern.  Can we rename this to something like EnsureInitialized and not do the ref to a field thing,1,0.5
This is a ridiculous suggestion,1,0.5
This is a slightly better way to do this,0,0.5
This is absolutely terrible solution and we need to come up with better one,1,0.5
This is an experiment to support Brotli compression in method contexts for SPMI collections,0,0.5
This is an improvement,0,0.5
This is an unfortunate consequence of having PRs drag on for so long.  We literally forget about the conversations we've had on these very topics. :),1,0.5
THIS IS AWESOME,0,0.5
This is awful,1,0.5
This is bad,1,1
This is below your level,1,0.5
This is bullshit,1,0.5
This is confusing code,1,0.5
This is confusing,1,0.5
This is crap,1,0.5
This is crazy good,0,0.5
This is dead code,0,0.5
This is done now with a step before like the other stages,0,0.5
This is equiv to the data stored by many apps in the .appdata folder. It isn't intended to ever be touched our used by the user,0,0.5
this is existing code,0,0.5
This is fantastc,0,0.5
This is fantastic,0,0.5
This is for .NET 7+ only right,0,0.5
This is freaking bad,1,0.5
This is great test coverage,0,0.5
This is great,0,1
This is hitting: #code,0,0.5
This is insane!,1,0.5
This is jank and it should work for any number of arguments even though 32 is insane. 64,0,0.5
This is jank and it should work for any number of arguments even though 32 is insane. 64? 😄,0,0.5
This is just sh*t,1,0.5
This is kinda gross. This isn't a hot path either right,1,0.5
This is legendary,0,0.5
This is lovely,0,0.5
This is messy,1,0.5
This is much better,0,0.5
THIS IS MY PAGE FUCKERS SO I CAN SAY WHAT I WANT. FUCK YOU @github AND @github,1,0.5
This is not blocking this PR. Probably needs more reflection and discussion with LDM,0,0.5
This is not compatible with your project,0,0.5
This is not compiling,0,0.5
This is not exactly what we want,0,0.5
This is not impossible because we know which extension has triggered the open-command and we can always install the 'extra open args' for a specific extension only,0,0.5
